appid,Topic 1,Topic 2,Topic 3,Topic 4,Topic 9,Topic 10,Topic 11,Topic 12,Topic 18,Topic 21,Topic 23,Topic 25,Topic 26,Topic 29,Topic 31,Topic 32,Topic 33,Topic 34,Topic 36,Topic 38,Topic 40,Topic 41,Topic 44,Topic 46,Topic 49,Topic 5,Topic 6,Topic 7,Topic 8,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 19,Topic 20,Topic 22,Topic 24,Topic 27,Topic 28,Topic 30,Topic 35,Topic 37,Topic 39,Topic 42,Topic 43,Topic 45,Topic 47,Topic 48,Topic 50,award,area,ownership,scale
162010009,0.021943574,0.003134796,0.006269592,0.009404389,0.003134796,0.003134796,0.003134796,0.006269592,0.003134796,0.003134796,0.003134796,0.335423197,0.003134796,0.106583072,0.003134796,0.003134796,0.034482759,0.009404389,0.003134796,0.003134796,0.003134796,0.003134796,0.003134796,0.006269592,0.012539185,0.006269592,0.003134796,0.003134796,0.003134796,0.003134796,0.006269592,0.006269592,0.003134796,0.003134796,0.012539185,0.009404389,0.219435737,0.015673981,0.006269592,0.006269592,0.006269592,0.003134796,0.018808777,0.003134796,0.015673981,0.006269592,0.009404389,0.006269592,0.018808777,0.009404389,0,2,1,1
162010010,0.014285714,0.007142857,0.004761905,0.00952381,0.002380952,0.004761905,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.007142857,0.016666667,0.035714286,0.002380952,0.00952381,0.004761905,0.019047619,0.033333333,0.002380952,0.026190476,0.007142857,0.002380952,0.007142857,0.002380952,0.004761905,0.002380952,0.014285714,0.188095238,0.004761905,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.438095238,0.002380952,0.002380952,0.014285714,0.014285714,0.002380952,0.014285714,0.002380952,0.002380952,0.011904762,0.007142857,0.002380952,0.014285714,0.011904762,0,2,1,1
162010011,0.005905512,0.003937008,0.001968504,0.001968504,0.001968504,0.001968504,0.001968504,0.003937008,0.001968504,0.001968504,0.001968504,0.003937008,0.001968504,0.003937008,0.076771654,0.001968504,0.001968504,0.001968504,0.021653543,0.49015748,0.001968504,0.001968504,0.007874016,0.001968504,0.001968504,0.001968504,0.001968504,0.001968504,0.003937008,0.003937008,0.001968504,0.00984252,0.001968504,0.001968504,0.005905512,0.001968504,0.257874016,0.001968504,0.001968504,0.00984252,0.003937008,0.001968504,0.001968504,0.001968504,0.001968504,0.017716535,0.001968504,0.003937008,0.001968504,0.003937008,0,2,2,1
162010012,0.010695187,0.002673797,0.002673797,0.002673797,0.056149733,0.002673797,0.002673797,0.002673797,0.002673797,0.002673797,0.002673797,0.053475936,0.018716578,0.280748663,0.002673797,0.002673797,0.005347594,0.005347594,0.042780749,0.005347594,0.00802139,0.016042781,0.002673797,0.010695187,0.005347594,0.016042781,0.002673797,0.002673797,0.002673797,0.032085561,0.016042781,0.002673797,0.026737968,0.010695187,0.042780749,0.005347594,0.045454545,0.010695187,0.013368984,0.002673797,0.005347594,0.002673797,0.018716578,0.005347594,0.002673797,0.018716578,0.002673797,0.114973262,0.013368984,0.032085561,0,2,1,1
162010013,0.007462687,0.002487562,0.002487562,0.049751244,0.007462687,0.004975124,0.004975124,0.004975124,0.004975124,0.002487562,0.004975124,0.004975124,0.002487562,0.02238806,0.004975124,0.002487562,0.004975124,0.002487562,0.517412935,0.084577114,0.002487562,0.007462687,0.002487562,0.009950249,0.004975124,0.002487562,0.007462687,0.007462687,0.004975124,0.009950249,0.009950249,0.002487562,0.004975124,0.002487562,0.007462687,0.002487562,0.092039801,0.007462687,0.002487562,0.004975124,0.002487562,0.004975124,0.002487562,0.002487562,0.002487562,0.002487562,0.002487562,0.009950249,0.02238806,0.007462687,0,3,2,1
162010014,0.045333333,0.002666667,0.005333333,0.005333333,0.002666667,0.002666667,0.050666667,0.005333333,0.002666667,0.002666667,0.002666667,0.002666667,0.002666667,0.074666667,0.005333333,0.002666667,0.098666667,0.002666667,0.042666667,0.013333333,0.002666667,0.002666667,0.002666667,0.002666667,0.005333333,0.002666667,0.002666667,0.005333333,0.008,0.008,0.010666667,0.008,0.002666667,0.002666667,0.005333333,0.002666667,0.133333333,0.002666667,0.002666667,0.010666667,0.005333333,0.002666667,0.005333333,0.354666667,0.002666667,0.010666667,0.010666667,0.002666667,0.002666667,0.005333333,0,3,2,1
162010015,0.014792899,0.00295858,0.00295858,0.00887574,0.00887574,0.00295858,0.00591716,0.00887574,0.01183432,0.00591716,0.00295858,0.00295858,0.00591716,0.014792899,0.00295858,0.00295858,0.01183432,0.00295858,0.094674556,0.00295858,0.00591716,0.00295858,0.210059172,0.00295858,0.00591716,0.023668639,0.00295858,0.00295858,0.00295858,0.00591716,0.01183432,0.00295858,0.00591716,0.00295858,0.00295858,0.00295858,0.384615385,0.00295858,0.00295858,0.00887574,0.00887574,0.00295858,0.00295858,0.00295858,0.00295858,0.00295858,0.00887574,0.00295858,0.00295858,0.047337278,0,2,1,1
162010016,0.00228833,0.004576659,0.629290618,0.00228833,0.00228833,0.006864989,0.00228833,0.006864989,0.006864989,0.00228833,0.00228833,0.004576659,0.00228833,0.00228833,0.004576659,0.00228833,0.050343249,0.004576659,0.004576659,0.00228833,0.004576659,0.00228833,0.00228833,0.004576659,0.00228833,0.038901602,0.006864989,0.00228833,0.00228833,0.006864989,0.032036613,0.011441648,0.006864989,0.016018307,0.025171625,0.00228833,0.006864989,0.004576659,0.011441648,0.00228833,0.011441648,0.00228833,0.020594966,0.00228833,0.00228833,0.00228833,0.004576659,0.004576659,0.004576659,0.006864989,0,2,2,1
162010017,0.046153846,0.003846154,0.007692308,0.007692308,0.003846154,0.003846154,0.003846154,0.019230769,0.007692308,0.007692308,0.003846154,0.026923077,0.011538462,0.084615385,0.003846154,0.003846154,0.003846154,0.003846154,0.157692308,0.107692308,0.003846154,0.003846154,0.003846154,0.003846154,0.003846154,0.007692308,0.003846154,0.003846154,0.003846154,0.015384615,0.015384615,0.007692308,0.007692308,0.011538462,0.003846154,0.003846154,0.242307692,0.003846154,0.030769231,0.007692308,0.003846154,0.003846154,0.007692308,0.003846154,0.003846154,0.007692308,0.023076923,0.011538462,0.003846154,0.023076923,0,2,1,1
162010018,0.007874016,0.003937008,0.015748031,0.003937008,0.023622047,0.094488189,0.027559055,0.173228346,0.003937008,0.011811024,0.003937008,0.003937008,0.003937008,0.003937008,0.007874016,0.003937008,0.003937008,0.003937008,0.027559055,0.019685039,0.007874016,0.059055118,0.003937008,0.003937008,0.003937008,0.027559055,0.007874016,0.003937008,0.003937008,0.003937008,0.007874016,0.007874016,0.015748031,0.023622047,0.003937008,0.007874016,0.039370079,0.003937008,0.070866142,0.003937008,0.011811024,0.019685039,0.007874016,0.007874016,0.003937008,0.007874016,0.003937008,0.003937008,0.102362205,0.070866142,0,2,2,2
162010019,0.01056338,0.003521127,0.01056338,0.031690141,0.014084507,0.003521127,0.017605634,0.003521127,0.01056338,0.01056338,0.003521127,0.003521127,0.01056338,0.01056338,0.003521127,0.003521127,0.003521127,0.003521127,0.066901408,0.035211268,0.003521127,0.116197183,0.003521127,0.007042254,0.003521127,0.007042254,0.003521127,0.003521127,0.003521127,0.007042254,0.01056338,0.024647887,0.003521127,0.014084507,0.021126761,0.014084507,0.323943662,0.007042254,0.01056338,0.003521127,0.052816901,0.003521127,0.01056338,0.003521127,0.003521127,0.003521127,0.021126761,0.007042254,0.003521127,0.038732394,0,3,2,1
162010020,0.001051525,0.001051525,0.001051525,0.001051525,0.004206099,0.001051525,0.002103049,0.001051525,0.001051525,0.002103049,0.001051525,0.002103049,0.001051525,0.001051525,0.002103049,0.001051525,0.001051525,0.129337539,0.001051525,0.001051525,0.001051525,0.009463722,0.001051525,0.001051525,0.001051525,0.001051525,0.001051525,0.002103049,0.027339642,0.024185068,0.003154574,0.003154574,0.018927445,0.004206099,0.001051525,0.002103049,0.002103049,0.042060988,0.001051525,0.152471083,0.002103049,0.001051525,0.025236593,0.001051525,0.004206099,0.001051525,0.027339642,0.479495268,0.001051525,0.001051525,1,2,1,1
162010021,0.007496252,0.00149925,0.00149925,0.010494753,0.019490255,0.00149925,0.00149925,0.00149925,0.178410795,0.00149925,0.00149925,0.008995502,0.002998501,0.004497751,0.00149925,0.020989505,0.00149925,0.002998501,0.00149925,0.002998501,0.00149925,0.00149925,0.002998501,0.00149925,0.00149925,0.005997001,0.00149925,0.002998501,0.013493253,0.008995502,0.00149925,0.00149925,0.010494753,0.008995502,0.00149925,0.028485757,0.002998501,0.052473763,0.004497751,0.023988006,0.007496252,0.00149925,0.00149925,0.004497751,0.028485757,0.00149925,0.022488756,0.464767616,0.00149925,0.013493253,1,2,1,1
162010022,0.080976864,0.001285347,0.001285347,0.001285347,0.003856041,0.001285347,0.002570694,0.005141388,0.001285347,0.001285347,0.001285347,0.002570694,0.001285347,0.001285347,0.001285347,0.001285347,0.001285347,0.087403599,0.001285347,0.212082262,0.001285347,0.003856041,0.002570694,0.001285347,0.002570694,0.007712082,0.001285347,0.005141388,0.001285347,0.005141388,0.001285347,0.016709512,0.010282776,0.002570694,0.001285347,0.005141388,0.024421594,0.001285347,0.001285347,0.008997429,0.05655527,0.001285347,0.152956298,0.038560411,0.002570694,0.006426735,0.006426735,0.205655527,0.008997429,0.003856041,1,2,2,1
162010023,0.004175365,0.002087683,0.006263048,0.029227557,0.091858038,0.002087683,0.002087683,0.010438413,0.004175365,0.002087683,0.002087683,0.006263048,0.144050104,0.035490605,0.006263048,0.002087683,0.008350731,0.002087683,0.002087683,0.002087683,0.002087683,0.008350731,0.002087683,0.006263048,0.002087683,0.018789144,0.006263048,0.002087683,0.014613779,0.112734864,0.002087683,0.008350731,0.006263048,0.002087683,0.002087683,0.006263048,0.045929019,0.002087683,0.002087683,0.070981211,0.002087683,0.006263048,0.035490605,0.002087683,0.004175365,0.004175365,0.027139875,0.175365344,0.006263048,0.048016701,0,3,2,1
162010024,0.001883239,0.52354049,0.001883239,0.001883239,0.001883239,0.001883239,0.001883239,0.001883239,0.001883239,0.001883239,0.007532957,0.001883239,0.005649718,0.001883239,0.003766478,0.001883239,0.001883239,0.003766478,0.001883239,0.001883239,0.001883239,0.001883239,0.001883239,0.001883239,0.001883239,0.005649718,0.001883239,0.003766478,0.001883239,0.001883239,0.007532957,0.001883239,0.013182674,0.011299435,0.001883239,0.005649718,0.001883239,0.005649718,0.001883239,0.001883239,0.005649718,0.001883239,0.001883239,0.001883239,0.001883239,0.001883239,0.001883239,0.320150659,0.011299435,0.001883239,0,3,1,1
162010025,0.00255102,0.005102041,0.00255102,0.00255102,0.015306122,0.00255102,0.00255102,0.005102041,0.084183673,0.007653061,0.00255102,0.00255102,0.00255102,0.00255102,0.00255102,0.00255102,0.00255102,0.005102041,0.005102041,0.005102041,0.00255102,0.00255102,0.00255102,0.005102041,0.00255102,0.00255102,0.005102041,0.005102041,0.020408163,0.00255102,0.00255102,0.007653061,0.045918367,0.007653061,0.005102041,0.015306122,0.010204082,0.00255102,0.007653061,0.005102041,0.015306122,0.00255102,0.040816327,0.007653061,0.145408163,0.00255102,0.114795918,0.341836735,0.00255102,0.00255102,0,2,1,1
162010026,0.001533742,0.001533742,0.001533742,0.003067485,0.001533742,0.009202454,0.001533742,0.003067485,0.001533742,0.001533742,0.003067485,0.001533742,0.001533742,0.001533742,0.001533742,0.395705521,0.013803681,0.001533742,0.001533742,0.001533742,0.001533742,0.003067485,0.007668712,0.003067485,0.001533742,0.003067485,0.001533742,0.003067485,0.001533742,0.001533742,0.001533742,0.001533742,0.490797546,0.001533742,0.001533742,0.001533742,0.001533742,0.001533742,0.001533742,0.001533742,0.004601227,0.001533742,0.001533742,0.001533742,0.001533742,0.001533742,0.001533742,0.001533742,0.001533742,0.001533742,0,4,2,1
162010027,0.00617284,0.002057613,0.002057613,0.002057613,0.002057613,0.008230453,0.018518519,0.002057613,0.002057613,0.00617284,0.010288066,0.004115226,0.002057613,0.002057613,0.00617284,0.002057613,0.002057613,0.002057613,0.002057613,0.00617284,0.002057613,0.043209877,0.002057613,0.00617284,0.002057613,0.004115226,0.004115226,0.004115226,0.218106996,0.106995885,0.014403292,0.004115226,0.002057613,0.016460905,0.020576132,0.002057613,0.004115226,0.002057613,0.00617284,0.03909465,0.109053498,0.018518519,0.234567901,0.008230453,0.002057613,0.002057613,0.002057613,0.024691358,0.002057613,0.002057613,0,3,6,1
162010028,0.004219409,0.002109705,0.002109705,0.002109705,0.002109705,0.002109705,0.002109705,0.002109705,0.128691983,0.002109705,0.002109705,0.002109705,0.002109705,0.008438819,0.002109705,0.002109705,0.004219409,0.004219409,0.002109705,0.014767932,0.002109705,0.002109705,0.004219409,0.012658228,0.004219409,0.004219409,0.042194093,0.012658228,0.004219409,0.002109705,0.008438819,0.010548523,0.004219409,0.002109705,0.004219409,0.012658228,0.004219409,0.151898734,0.002109705,0.004219409,0.002109705,0.006329114,0.286919831,0.004219409,0.014767932,0.002109705,0.002109705,0.14978903,0.037974684,0.004219409,0,3,2,1
162010029,0.008,0.004,0.004,0.004,0.004,0.012,0.004,0.016,0.02,0.008,0.004,0.008,0.004,0.004,0.004,0.004,0.008,0.392,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.008,0.004,0.004,0.004,0.004,0.008,0.052,0.008,0.016,0.004,0.004,0.008,0.004,0.008,0.008,0.008,0.004,0.004,0.004,0.012,0.004,0.252,0.012,0.012,0,2,1,1
162010030,0.016815035,0.00098912,0.003956479,0.03066271,0.002967359,0.00098912,0.010880317,0.00098912,0.00098912,0.016815035,0.264094955,0.026706231,0.002967359,0.00098912,0.002967359,0.011869436,0.021760633,0.00098912,0.00098912,0.00098912,0.00098912,0.001978239,0.00098912,0.002967359,0.004945598,0.00098912,0.00098912,0.019782394,0.013847676,0.016815035,0.004945598,0.002967359,0.00098912,0.009891197,0.00098912,0.00098912,0.001978239,0.00098912,0.002967359,0.005934718,0.06231454,0.007912957,0.399604352,0.001978239,0.00098912,0.00098912,0.00098912,0.00098912,0.00098912,0.005934718,1,3,6,1
162010031,0.001976285,0.000988142,0.007905138,0.000988142,0.001976285,0.000988142,0.001976285,0.000988142,0.000988142,0.000988142,0.010869565,0.004940711,0.000988142,0.000988142,0.000988142,0.001976285,0.002964427,0.001976285,0.000988142,0.000988142,0.000988142,0.000988142,0.000988142,0.000988142,0.008893281,0.000988142,0.000988142,0.523715415,0.000988142,0.011857708,0.007905138,0.008893281,0.032608696,0.007905138,0.003952569,0.000988142,0.000988142,0.000988142,0.000988142,0.007905138,0.000988142,0.000988142,0.309288538,0.007905138,0.002964427,0.000988142,0.000988142,0.000988142,0.000988142,0.001976285,1,2,6,1
162010032,0.01464255,0.002583979,0.009474591,0.012919897,0.003445306,0.000861326,0.002583979,0.000861326,0.167958656,0.002583979,0.001722653,0.018949182,0.015503876,0.003445306,0.001722653,0.007751938,0.006029285,0.001722653,0.001722653,0.018949182,0.000861326,0.002583979,0.005167959,0.000861326,0.000861326,0.003445306,0.000861326,0.002583979,0.011197244,0.074935401,0.002583979,0.004306632,0.000861326,0.000861326,0.000861326,0.001722653,0.000861326,0.000861326,0.000861326,0.043066322,0.01205857,0.010335917,0.504737295,0.011197244,0.000861326,0.000861326,0.001722653,0.000861326,0.000861326,0.000861326,1,3,2,1
162010033,0.003412969,0.001706485,0.001706485,0.018771331,0.003412969,0.001706485,0.003412969,0.005119454,0.001706485,0.001706485,0.001706485,0.029010239,0.001706485,0.005119454,0.003412969,0.013651877,0.003412969,0.003412969,0.001706485,0.005119454,0.001706485,0.001706485,0.001706485,0.302047782,0.001706485,0.001706485,0.005119454,0.001706485,0.008532423,0.006825939,0.003412969,0.008532423,0.001706485,0.001706485,0.001706485,0.001706485,0.005119454,0.001706485,0.003412969,0.017064846,0.005119454,0.001706485,0.407849829,0.003412969,0.001706485,0.010238908,0.003412969,0.0221843,0.052901024,0.001706485,0,7,1,1
162010034,0.001329787,0.001329787,0.021276596,0.001329787,0.001329787,0.001329787,0.001329787,0.007978723,0.001329787,0.009308511,0.494680851,0.001329787,0.002659574,0.001329787,0.001329787,0.005319149,0.001329787,0.006648936,0.001329787,0.001329787,0.001329787,0.002659574,0.001329787,0.002659574,0.001329787,0.002659574,0.001329787,0.045212766,0.001329787,0.001329787,0.001329787,0.015957447,0.030585106,0.002659574,0.001329787,0.001329787,0.003989362,0.001329787,0.005319149,0.002659574,0.007978723,0.005319149,0.251329787,0.013297872,0.013297872,0.001329787,0.001329787,0.010638298,0.001329787,0.001329787,0,6,1,1
162010035,0.002936858,0.001468429,0.001468429,0.013215859,0.001468429,0.001468429,0.010279001,0.041116006,0.082232012,0.002936858,0.005873715,0.002936858,0.001468429,0.002936858,0.008810573,0.004405286,0.016152717,0.001468429,0.005873715,0.521292217,0.004405286,0.001468429,0.079295154,0.001468429,0.004405286,0.01174743,0.001468429,0.005873715,0.004405286,0.007342144,0.010279001,0.008810573,0.001468429,0.001468429,0.001468429,0.001468429,0.010279001,0.001468429,0.001468429,0.019089574,0.005873715,0.004405286,0.016152717,0.04845815,0.001468429,0.001468429,0.001468429,0.007342144,0.001468429,0.002936858,0,2,2,1
162010036,0.00174216,0.00174216,0.00174216,0.012195122,0.00174216,0.00174216,0.005226481,0.005226481,0.003484321,0.017421603,0.00174216,0.00174216,0.00174216,0.00174216,0.454703833,0.00174216,0.003484321,0.003484321,0.00174216,0.00174216,0.003484321,0.00174216,0.00174216,0.00174216,0.008710801,0.00174216,0.008710801,0.00174216,0.008710801,0.055749129,0.111498258,0.005226481,0.00174216,0.026132404,0.00174216,0.005226481,0.034843206,0.00174216,0.003484321,0.003484321,0.015679443,0.00174216,0.069686411,0.048780488,0.017421603,0.00174216,0.012195122,0.005226481,0.010452962,0.00174216,0,6,1,1
162010037,0.002472188,0.001236094,0.001236094,0.001236094,0.001236094,0.001236094,0.002472188,0.00618047,0.001236094,0.001236094,0.003708282,0.002472188,0.007416564,0.004944376,0.00618047,0.161928307,0.001236094,0.001236094,0.001236094,0.001236094,0.009888752,0.001236094,0.002472188,0.001236094,0.004944376,0.007416564,0.002472188,0.017305315,0.003708282,0.001236094,0.00618047,0.001236094,0.002472188,0.004944376,0.003708282,0.001236094,0.001236094,0.001236094,0.002472188,0.001236094,0.119901112,0.002472188,0.563658838,0.002472188,0.004944376,0.001236094,0.008652658,0.004944376,0.001236094,0.001236094,0,2,1,1
162010038,0.00174216,0.00174216,0.00174216,0.00174216,0.00174216,0.18641115,0.00174216,0.003484321,0.00174216,0.003484321,0.00174216,0.00174216,0.00174216,0.00174216,0.00174216,0.00174216,0.00174216,0.00174216,0.00174216,0.00174216,0.00174216,0.00174216,0.00174216,0.144599303,0.00174216,0.003484321,0.005226481,0.008710801,0.00174216,0.005226481,0.00174216,0.00174216,0.003484321,0.006968641,0.00174216,0.00174216,0.00174216,0.00174216,0.003484321,0.005226481,0.017421603,0.00174216,0.006968641,0.003484321,0.015679443,0.003484321,0.00174216,0.003484321,0.513937282,0.003484321,0,6,1,1
162010039,0.003521127,0.00528169,0.035211268,0.003521127,0.528169014,0.00528169,0.003521127,0.01056338,0.154929577,0.001760563,0.00528169,0.003521127,0.001760563,0.001760563,0.007042254,0.021126761,0.00528169,0.003521127,0.003521127,0.003521127,0.001760563,0.014084507,0.003521127,0.003521127,0.00528169,0.003521127,0.01584507,0.001760563,0.021126761,0.001760563,0.003521127,0.001760563,0.008802817,0.003521127,0.001760563,0.001760563,0.003521127,0.026408451,0.003521127,0.00528169,0.007042254,0.00528169,0.008802817,0.00528169,0.008802817,0.001760563,0.001760563,0.007042254,0.00528169,0.008802817,0,6,1,1
162010040,0.001321004,0.005284016,0.001321004,0.002642008,0.005284016,0.001321004,0.001321004,0.001321004,0.036988111,0.001321004,0.001321004,0.027741083,0.001321004,0.018494055,0.001321004,0.78335535,0.021136063,0.002642008,0.001321004,0.002642008,0.001321004,0.002642008,0.001321004,0.001321004,0.018494055,0.002642008,0.002642008,0.002642008,0.001321004,0.001321004,0.001321004,0.001321004,0.001321004,0.001321004,0.002642008,0.001321004,0.010568032,0.001321004,0.001321004,0.001321004,0.001321004,0.001321004,0.003963012,0.001321004,0.001321004,0.001321004,0.002642008,0.001321004,0.003963012,0.002642008,0,2,2,1
162010041,0.001187648,0.001187648,0.001187648,0.010688836,0.001187648,0.007125891,0.001187648,0.001187648,0.001187648,0.003562945,0.002375297,0.390736342,0.001187648,0.002375297,0.001187648,0.380047506,0.007125891,0.001187648,0.001187648,0.004750594,0.001187648,0.002375297,0.002375297,0.001187648,0.002375297,0.001187648,0.005938242,0.001187648,0.001187648,0.002375297,0.002375297,0.007125891,0.001187648,0.001187648,0.008313539,0.001187648,0.001187648,0.002375297,0.001187648,0.001187648,0.007125891,0.001187648,0.096199525,0.013064133,0.002375297,0.001187648,0.001187648,0.001187648,0.004750594,0.001187648,0,2,2,2
162010042,0.000959693,0.000959693,0.002879079,0.003838772,0.000959693,0.000959693,0.000959693,0.000959693,0.000959693,0.000959693,0.000959693,0.001919386,0.001919386,0.000959693,0.000959693,0.000959693,0.001919386,0.000959693,0.000959693,0.000959693,0.000959693,0.000959693,0.000959693,0.000959693,0.001919386,0.005758157,0.000959693,0.000959693,0.658349328,0.002879079,0.005758157,0.001919386,0.003838772,0.005758157,0.001919386,0.000959693,0.010556622,0.000959693,0.000959693,0.010556622,0.100767754,0.002879079,0.000959693,0.000959693,0.003838772,0.000959693,0.000959693,0.137236084,0.000959693,0.005758157,1,2,2,1
162010043,0.002610966,0.002610966,0.002610966,0.007832898,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.005221932,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.002610966,0.156657963,0.005221932,0.002610966,0.005221932,0.002610966,0.010443864,0.002610966,0.010443864,0.057441253,0.002610966,0.020887728,0.010443864,0.015665796,0.002610966,0.005221932,0.028720627,0.010443864,0.007832898,0.216710183,0.028720627,0.005221932,0.234986945,0.005221932,0.020887728,0.007832898,0.005221932,0.041775457,0.010443864,0.002610966,1,2,1,1
162010044,0.001034126,0.001034126,0.002068252,0.001034126,0.001034126,0.002068252,0.002068252,0.002068252,0.001034126,0.006204757,0.001034126,0.001034126,0.001034126,0.001034126,0.001034126,0.002068252,0.001034126,0.041365047,0.002068252,0.002068252,0.799379524,0.001034126,0.001034126,0.001034126,0.015511892,0.001034126,0.001034126,0.009307135,0.001034126,0.044467425,0.002068252,0.002068252,0.003102378,0.006204757,0.003102378,0.001034126,0.007238883,0.004136505,0.001034126,0.001034126,0.001034126,0.006204757,0.001034126,0.001034126,0.004136505,0.001034126,0.002068252,0.002068252,0.001034126,0.001034126,1,1,1,1
162010045,0.004728132,0.002364066,0.004728132,0.007092199,0.002364066,0.004728132,0.004728132,0.004728132,0.002364066,0.002364066,0.004728132,0.007092199,0.002364066,0.002364066,0.11820331,0.007092199,0.002364066,0.002364066,0.004728132,0.002364066,0.002364066,0.004728132,0.002364066,0.030732861,0.004728132,0.004728132,0.002364066,0.002364066,0.004728132,0.066193853,0.004728132,0.021276596,0.002364066,0.007092199,0.004728132,0.002364066,0.241134752,0.002364066,0.004728132,0.002364066,0.01891253,0.004728132,0.106382979,0.002364066,0.037825059,0.007092199,0.002364066,0.009456265,0.196217494,0.002364066,1,3,2,1
162010046,0.002105263,0.002105263,0.004210526,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.004210526,0.002105263,0.002105263,0.004210526,0.008421053,0.004210526,0.002105263,0.002105263,0.002105263,0.122105263,0.002105263,0.006315789,0.006315789,0.002105263,0.004210526,0.002105263,0.002105263,0.002105263,0.004210526,0.349473684,0.008421053,0.002105263,0.008421053,0.033684211,0.098947368,0.023157895,0.023157895,0.021052632,0.002105263,0.021052632,0.012631579,0.004210526,0.029473684,0.018947368,0.010526316,0.002105263,0.077894737,0.033684211,0.004210526,0.006315789,0,1,1,1
162010047,0.001968504,0.001968504,0.001968504,0.005905512,0.003937008,0.003937008,0.003937008,0.001968504,0.001968504,0.007874016,0.001968504,0.001968504,0.001968504,0.001968504,0.001968504,0.108267717,0.003937008,0.001968504,0.001968504,0.001968504,0.001968504,0.001968504,0.001968504,0.316929134,0.001968504,0.001968504,0.003937008,0.001968504,0.001968504,0.001968504,0.001968504,0.210629921,0.098425197,0.001968504,0.003937008,0.003937008,0.080708661,0.011811024,0.001968504,0.00984252,0.019685039,0.001968504,0.003937008,0.001968504,0.005905512,0.001968504,0.001968504,0.021653543,0.013779528,0.001968504,0,2,1,1
162010048,0.006993007,0.003496503,0.003496503,0.048951049,0.003496503,0.003496503,0.013986014,0.027972028,0.003496503,0.003496503,0.003496503,0.003496503,0.003496503,0.087412587,0.003496503,0.003496503,0.003496503,0.003496503,0.003496503,0.265734266,0.003496503,0.003496503,0.003496503,0.006993007,0.006993007,0.003496503,0.003496503,0.003496503,0.003496503,0.041958042,0.003496503,0.146853147,0.003496503,0.003496503,0.013986014,0.006993007,0.006993007,0.003496503,0.01048951,0.003496503,0.003496503,0.003496503,0.097902098,0.003496503,0.055944056,0.003496503,0.027972028,0.013986014,0.003496503,0.003496503,0,3,1,1
162010049,0.00308642,0.00308642,0.00308642,0.009259259,0.00308642,0.00308642,0.00308642,0.009259259,0.00617284,0.012345679,0.50617284,0.00617284,0.00308642,0.00308642,0.00308642,0.009259259,0.009259259,0.00308642,0.00308642,0.00308642,0.00617284,0.00308642,0.00308642,0.00617284,0.086419753,0.00308642,0.00308642,0.009259259,0.00308642,0.00617284,0.00308642,0.015432099,0.083333333,0.00617284,0.00617284,0.00617284,0.018518519,0.00308642,0.00308642,0.00617284,0.012345679,0.00308642,0.018518519,0.00308642,0.015432099,0.00308642,0.046296296,0.00617284,0.00308642,0.00308642,0,3,2,1
162010050,0.013333333,0.226666667,0.004444444,0.004444444,0.004444444,0.004444444,0.16,0.004444444,0.004444444,0.026666667,0.004444444,0.004444444,0.004444444,0.004444444,0.008888889,0.004444444,0.004444444,0.004444444,0.004444444,0.004444444,0.008888889,0.004444444,0.004444444,0.004444444,0.04,0.013333333,0.013333333,0.004444444,0.004444444,0.017777778,0.004444444,0.093333333,0.017777778,0.022222222,0.004444444,0.004444444,0.044444444,0.004444444,0.008888889,0.008888889,0.013333333,0.004444444,0.022222222,0.04,0.004444444,0.013333333,0.008888889,0.044444444,0.008888889,0.008888889,0,3,1,1
162010051,0.003484321,0.006968641,0.013937282,0.003484321,0.006968641,0.003484321,0.003484321,0.006968641,0.003484321,0.006968641,0.010452962,0.003484321,0.003484321,0.003484321,0.358885017,0.003484321,0.003484321,0.003484321,0.003484321,0.003484321,0.003484321,0.003484321,0.003484321,0.003484321,0.003484321,0.003484321,0.003484321,0.003484321,0.006968641,0.006968641,0.020905923,0.073170732,0.010452962,0.003484321,0.003484321,0.010452962,0.18466899,0.003484321,0.006968641,0.003484321,0.048780488,0.003484321,0.076655052,0.003484321,0.017421603,0.006968641,0.010452962,0.006968641,0.003484321,0.003484321,0,1,1,1
162010052,0.0625,0.002155172,0.002155172,0.021551724,0.002155172,0.004310345,0.004310345,0.004310345,0.004310345,0.002155172,0.023706897,0.002155172,0.004310345,0.079741379,0.002155172,0.034482759,0.265086207,0.002155172,0.004310345,0.002155172,0.004310345,0.002155172,0.002155172,0.002155172,0.237068966,0.004310345,0.006465517,0.002155172,0.002155172,0.006465517,0.002155172,0.045258621,0.002155172,0.056034483,0.010775862,0.006465517,0.002155172,0.006465517,0.012931034,0.002155172,0.019396552,0.006465517,0.002155172,0.002155172,0.006465517,0.002155172,0.002155172,0.002155172,0.00862069,0.002155172,0,2,1,1
